epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,74.0808,0.85838,2.23154,1.43493,0.00333,1,0.91141,0.65069,0.58633,2.82407,1.25601,0.0002,0.0002,0.0002
